parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	176312_output	176312	RAD9:HUS1:RAD1 [nucleoplasm]	Complex	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5686616_output	5686616	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5686619_output	5686619	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5685986_output	5685986	3' short overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5685986_output	5685986	3' short overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	5685984_output	5685984	3' short overhanging ssDNA-DSBs [nucleoplasm]	OtherEntity	POS	OR
8933490_output	8933490	MUS81:EME1 [nucleoplasm]	Complex	5686443_output	5686443	MUS81 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
8933490_output	8933490	MUS81:EME1 [nucleoplasm]	Complex	5686437_output	5686437	EME1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684116_output	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5684116_output	5684116	3' overhanging ssDNA-DSBs:p-MRN [nucleoplasm]	Complex	75156_output	75156	3' overhanging DNA at resected DSB ends [nucleoplasm]	OtherEntity	POS	OR
5685972_output	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	174881_output	174881	BLM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685972_output	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	912452_output	912452	TOP3A [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685972_output	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	5685951_output	5685951	RMI2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685972_output	5685972	BLM:TOP3A:RMI1:RMI2 [nucleoplasm]	Complex	5685949_output	5685949	RMI1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685161_output	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5685161_output	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5685161_output	5685161	p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685169_output	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	POS	OR
5685968_output	5685968	BLM,WRN [nucleoplasm]	CandidateSet	174881_output	174881	BLM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685968_output	5685968	BLM,WRN [nucleoplasm]	CandidateSet	67387_output	67387	WRN [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684058_output	5684058	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	2993789_output	2993789	PIAS4 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684058_output	5684058	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	4551605_output	4551605	RNF168 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684058_output	5684058	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	5682631_output	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	OR
5684058_output	5684058	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1:RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2:RNF168:PIAS4 [nucleoplasm]	Complex	5684063_output	5684063	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	POS	OR
8933489_output	8933489	MUS81:EME2 [nucleoplasm]	Complex	5686438_output	5686438	EME2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
8933489_output	8933489	MUS81:EME2 [nucleoplasm]	Complex	5686443_output	5686443	MUS81 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686619_output	5686619	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	176269_output	176269	ATR:ATRIP [nucleoplasm]	Complex	POS	OR
5686619_output	5686619	ATR:ATRIP:p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5686615_output	5686615	p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5684063_output	5684063	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	5684064_output	5684064	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1 [nucleoplasm]	Complex	POS	OR
5684063_output	5684063	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1:p-S102-WHSC1 [nucleoplasm]	Complex	5682984_output	5682984	p-S102-WHSC1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682631_output	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	5682608_output	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	POS	OR
5682631_output	5682631	RNF8:Zn2+:SUMO1:p-T4827-HERC2:UBE2N:UBE2V2 [nucleoplasm]	Complex	5682542_output	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	POS	OR
5686615_output	5686615	p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5686615_output	5686615	p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685169_output	5685169	p-RPA heterotrimer [nucleoplasm]	Complex	POS	OR
5686615_output	5686615	p-RPA:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5686614_output	5686614	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5684064_output	5684064	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1 [nucleoplasm]	Complex	5684054_output	5684054	SUMO2:K1840,p-5T-MDC1 dimer [nucleoplasm]	Complex	POS	OR
5684064_output	5684064	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome:SUMO2:K1840,p-5T-MDC1 [nucleoplasm]	Complex	5682995_output	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	OR
5682608_output	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	5682615_output	5682615	p-T4827,SUMO1-HERC2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682608_output	5682608	RNF8:Zn2+:SUMO1:p-T4827-HERC2 [nucleoplasm]	Complex	5682540_output	5682540	RNF8:Zn2+ [nucleoplasm]	Complex	POS	OR
5682995_output	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5682162_output	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5682995_output	5682995	DNA DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:K63PolyUb-K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5682998_output	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	POS	OR
5684054_output	5684054	SUMO2:K1840,p-5T-MDC1 dimer [nucleoplasm]	Complex	5684061_output	5684061	SUMO2-K1840,p-5T-MDC1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686614_output	5686614	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686614_output	5686614	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686614_output	5686614	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5686620_output	5686620	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN [nucleoplasm]	Complex	POS	OR
5686620_output	5686620	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5686620_output	5686620	DNA DSB with annealed 3' ssDNA overhangs and displaced flaps:p-MRN [nucleoplasm]	Complex	5686618_output	5686618	DNA DSB with annealed 3' overhanging ssDNA and flaps [nucleoplasm]	OtherEntity	POS	OR
