parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
9617308	9617308	GRIN1:GRIN2B NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL [plasma membrane]	Complex	9617309	9617309	GRIN1:GRIN2B NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL:ACTN2 [plasma membrane]	Complex	POS	AND
190384	190384	p-6Y-FGFR3b [plasma membrane]	EntityWithAccessionedSequence	190380	190380	Activated FGFR3b homodimer [plasma membrane]	Complex	POS	AND
189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	190380	190380	Activated FGFR3b homodimer [plasma membrane]	Complex	POS	AND
1251954	1251954	p-ERBB4jmBcyt1 [plasma membrane]	Complex	1250351	1250351	p-ERBB4cyt1 homodimers [plasma membrane]	DefinedSet	POS	OR
1251953	1251953	p-ERBB4jmAcyt1 [plasma membrane]	Complex	1250351	1250351	p-ERBB4cyt1 homodimers [plasma membrane]	DefinedSet	POS	OR
1248698	1248698	p-7Y-ERBB2 [plasma membrane]	EntityWithAccessionedSequence	1963567	1963567	NRGs/EGFLs:p-ERBB4cyt2:p-7Y-ERBB2 [plasma membrane]	Complex	POS	AND
1250309	1250309	NRGs/EGF-like ligands:p-ERBB4cyt2 [plasma membrane]	Complex	1963567	1963567	NRGs/EGFLs:p-ERBB4cyt2:p-7Y-ERBB2 [plasma membrane]	Complex	POS	AND
8855764	8855764	p-5Y-RET:GFRA4 [plasma membrane]	Complex	8855729	8855729	p-5Y-RET:GFRA4:PSPN [plasma membrane]	Complex	POS	AND
434907	434907	PSPN [extracellular region]	EntityWithAccessionedSequence	8855729	8855729	p-5Y-RET:GFRA4:PSPN [plasma membrane]	Complex	POS	AND
186803	186803	p-12Y-PDGFRB [plasma membrane]	EntityWithAccessionedSequence	186805	186805	Phospho-beta receptor homodimer [plasma membrane]	Complex	POS	AND
189888	189888	FGF19 [extracellular region]	EntityWithAccessionedSequence	1307958	1307958	Activated FGFR4 bound to FGF19:BetaKlotho [plasma membrane]	Complex	POS	AND
190330	190330	p-5Y-FGFR4 [plasma membrane]	EntityWithAccessionedSequence	1307958	1307958	Activated FGFR4 bound to FGF19:BetaKlotho [plasma membrane]	Complex	POS	AND
1307932	1307932	KLB [plasma membrane]	EntityWithAccessionedSequence	1307958	1307958	Activated FGFR4 bound to FGF19:BetaKlotho [plasma membrane]	Complex	POS	AND
1250305	1250305	NRGs/EGF-like ligands:p-ERBB4cyt1 [plasma membrane]	Complex	1963579	1963579	NRGs/EGFLs:p-ERBB4cyt1:p-7Y-ERBB2 [plasma membrane]	Complex	POS	AND
1248698	1248698	p-7Y-ERBB2 [plasma membrane]	EntityWithAccessionedSequence	1963579	1963579	NRGs/EGFLs:p-ERBB4cyt1:p-7Y-ERBB2 [plasma membrane]	Complex	POS	AND
1248703	1248703	EGF:p-6Y-EGFR:p-7Y,Y1112-ERBB2 [plasma membrane]	Complex	1963580	1963580	Autophosphorylated p-Y877-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
1248749	1248749	NRG1/2:p-10Y-ERBB3:p-Y,877-ERBB2 [plasma membrane]	Complex	1963580	1963580	Autophosphorylated p-Y877-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
1368190	1368190	NRGs/EGFLs:p-ERBB4:p-7Y-ERBB2 [plasma membrane]	DefinedSet	1963580	1963580	Autophosphorylated p-Y877-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
179863	179863	EGF [extracellular region]	EntityWithAccessionedSequence	1248702	1248702	EGF:p-6Y-EGFR [plasma membrane]	Complex	POS	AND
179803	179803	p-6Y-EGFR [plasma membrane]	EntityWithAccessionedSequence	1248702	1248702	EGF:p-6Y-EGFR [plasma membrane]	Complex	POS	AND
190988	190988	NCAM1 cis-homodimer [plasma membrane]	Complex	375103	375103	NCAM1:NCAM1 trans-homotetramer [plasma membrane]	Complex	POS	AND
1963593	1963593	EGF:p-6Y-EGFR:p-6Y,Y1112-ERBB2 [plasma membrane]	Complex	1963585	1963585	p-6Y-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
1963583	1963583	NRG1/2:p-10Y-ERBB3:p-Y-ERBB2 [plasma membrane]	Complex	1963585	1963585	p-6Y-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
1963594	1963594	NRGs/EGFLs:p-ERBB4:p-6Y-ERBB2 [plasma membrane]	DefinedSet	1963585	1963585	p-6Y-ERBB2 heterodimers [plasma membrane]	DefinedSet	POS	OR
186806	186806	p-11Y-PDGFRA [plasma membrane]	EntityWithAccessionedSequence	186816	186816	Phospho-alpha receptor homodimer [plasma membrane]	Complex	POS	AND
56497	56497	HGF(32-494) [extracellular region]	EntityWithAccessionedSequence	141763	141763	HGF dimer [extracellular region]	Complex	POS	AND
141767	141767	HGF(495-728) [extracellular region]	EntityWithAccessionedSequence	141763	141763	HGF dimer [extracellular region]	Complex	POS	AND
189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	190389	190389	Activated FGFR3c homodimer  [plasma membrane]	Complex	POS	AND
190382	190382	p-6Y-FGFR3c [plasma membrane]	EntityWithAccessionedSequence	190389	190389	Activated FGFR3c homodimer  [plasma membrane]	Complex	POS	AND
434903	434903	ARTN [extracellular region]	EntityWithAccessionedSequence	8855755	8855755	p-5Y-RET:GFRA1,GFRA3:ARTN [plasma membrane]	Complex	POS	AND
8855731	8855731	p-5Y-RET:GFRA1,GFRA3 [plasma membrane]	Complex	8855755	8855755	p-5Y-RET:GFRA1,GFRA3:ARTN [plasma membrane]	Complex	POS	AND
8855728	8855728	p-5Y-RET:GFRA1,GFRA2 [plasma membrane]	Complex	8855757	8855757	p-5Y-RET:GFRA1,GFRA2:GDNF,NRTN [plasma membrane]	Complex	POS	AND
8853802	8853802	GDNF,NRTN [extracellular region]	DefinedSet	8855757	8855757	p-5Y-RET:GFRA1,GFRA2:GDNF,NRTN [plasma membrane]	Complex	POS	AND
201601	201601	SPTAN1 [cytosol]	EntityWithAccessionedSequence	420046	420046	Spectrin alpha chain [cytosol]	DefinedSet	POS	OR
391563	391563	SPTA1 [cytosol]	EntityWithAccessionedSequence	420046	420046	Spectrin alpha chain [cytosol]	DefinedSet	POS	OR
420048	420048	SPTBN1 [cytosol]	EntityWithAccessionedSequence	420050	420050	Spectrin beta chain [cytosol]	DefinedSet	POS	OR
420049	420049	SPTBN2 [cytosol]	EntityWithAccessionedSequence	420050	420050	Spectrin beta chain [cytosol]	DefinedSet	POS	OR
391565	391565	SPTB [cytosol]	EntityWithAccessionedSequence	420050	420050	Spectrin beta chain [cytosol]	DefinedSet	POS	OR
420047	420047	SPTBN5 [cytosol]	EntityWithAccessionedSequence	420050	420050	Spectrin beta chain [cytosol]	DefinedSet	POS	OR
420044	420044	SPTBN4 [cytosol]	EntityWithAccessionedSequence	420050	420050	Spectrin beta chain [cytosol]	DefinedSet	POS	OR
6786793	6786793	FLT3LG [extracellular region]	EntityWithAccessionedSequence	8854740	8854740	FLT3LG dimer [extracellular region]	Complex	POS	AND
354176	354176	Talin:RIAM complex [plasma membrane]	Complex	354130	354130	Integrin alphaIIb beta3:p-Y530-SRC:CSK:Talin:RIAM complex [plasma membrane]	Complex	POS	AND
377608	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	354130	354130	Integrin alphaIIb beta3:p-Y530-SRC:CSK:Talin:RIAM complex [plasma membrane]	Complex	POS	AND
380739	380739	PDGFA-2 [extracellular region]	EntityWithAccessionedSequence	380759	380759	PDGF A/B heterodimer [extracellular region]	Complex	POS	AND
184201	184201	PDGFB (82-190) [extracellular region]	EntityWithAccessionedSequence	380759	380759	PDGF A/B heterodimer [extracellular region]	Complex	POS	AND
381940	381940	Active platelet-derived growth factor A chain isoforms [extracellular region]	DefinedSet	380761	380761	active PDGF-AA dimer [extracellular region]	Complex	POS	AND
912321	912321	p-Y349,Y350,Y427-SHC1 [cytosol]	EntityWithAccessionedSequence	913366	913366	High affinity IL-5 receptor complex dimer, inactive JAK2, phosphorylated Bc:p(Y427,349,350)-SHC1 [plasma membrane]	Complex	POS	AND
913359	913359	High affinity IL-5 receptor complex dimer, inactive JAK2, p(Y593, 628)-Bc [plasma membrane]	Complex	913366	913366	High affinity IL-5 receptor complex dimer, inactive JAK2, phosphorylated Bc:p(Y427,349,350)-SHC1 [plasma membrane]	Complex	POS	AND
9611359	9611359	CAMK2A,CAMK2B,(CAMK2D,CAMK2G) [cytosol]	CandidateSet	9611355	9611355	CaMKII dodecamer [cytosol]	Complex	POS	AND
190434	190434	p-8Y-FGFR1c [plasma membrane]	EntityWithAccessionedSequence	190425	190425	Activated FGFR1c homodimer  [plasma membrane]	Complex	POS	AND
189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	190425	190425	Activated FGFR1c homodimer  [plasma membrane]	Complex	POS	AND
192597	192597	Activated FGFR2b short homodimer bound to FGF [plasma membrane]	Complex	192606	192606	Activated FGFR2b homodimer bound to FGF [plasma membrane]	DefinedSet	POS	OR
190411	190411	Activated FGFR2b long homodimer  [plasma membrane]	Complex	192606	192606	Activated FGFR2b homodimer bound to FGF [plasma membrane]	DefinedSet	POS	OR
5656340	5656340	p-8Y-FGFR1b dimer [plasma membrane]	Complex	190430	190430	Activated FGFR1b homodimer [plasma membrane]	Complex	POS	AND
189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	190430	190430	Activated FGFR1b homodimer [plasma membrane]	Complex	POS	AND
190418	190418	Activated FGFR2c long homodimer  [plasma membrane]	Complex	192616	192616	Activated FGFR2c homodimer bound to FGF [plasma membrane]	DefinedSet	POS	OR
192592	192592	Activated FGFR2c short homodimer bound to FGF [plasma membrane]	Complex	192616	192616	Activated FGFR2c homodimer bound to FGF [plasma membrane]	DefinedSet	POS	OR
190434	190434	p-8Y-FGFR1c [plasma membrane]	EntityWithAccessionedSequence	500333	500333	Activated FGFR1c bound to FGF23:Klotho [plasma membrane]	Complex	POS	AND
190208	190208	Klotho bound to FGF23 [plasma membrane]	Complex	500333	500333	Activated FGFR1c bound to FGF23:Klotho [plasma membrane]	Complex	POS	AND
1250309	1250309	NRGs/EGF-like ligands:p-ERBB4cyt2 [plasma membrane]	Complex	1250293	1250293	p-ERBB4jmAcyt2 homodimer [plasma membrane]	Complex	POS	AND
189891	189891	FGF23(25-251) [extracellular region]	EntityWithAccessionedSequence	190208	190208	Klotho bound to FGF23 [plasma membrane]	Complex	POS	AND
190309	190309	Klotho homodimer [plasma membrane]	Complex	190208	190208	Klotho bound to FGF23 [plasma membrane]	Complex	POS	AND
1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	1250305	1250305	NRGs/EGF-like ligands:p-ERBB4cyt1 [plasma membrane]	Complex	POS	AND
1250325	1250325	p-ERBB4cyt1 [plasma membrane]	DefinedSet	1250305	1250305	NRGs/EGF-like ligands:p-ERBB4cyt1 [plasma membrane]	Complex	POS	AND
189907	189907	FGF4 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189856	189856	FGF1 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189862	189862	FGF20 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189892	189892	FGF8-1 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
8851633	8851633	GalNAc-T178-FGF23(25-251) [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189898	189898	FGF2(10-155) [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189914	189914	FGF17-1 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189870	189870	FGF9 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189903	189903	FGF5-1 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189881	189881	FGF6 [extracellular region]	EntityWithAccessionedSequence	189953	189953	FGFR1c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189907	189907	FGF4 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189856	189856	FGF1 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189905	189905	FGF18 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189862	189862	FGF20 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189892	189892	FGF8-1 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
8851633	8851633	GalNAc-T178-FGF23(25-251) [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189898	189898	FGF2(10-155) [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189914	189914	FGF17-1 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189870	189870	FGF9 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189918	189918	FGF16 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
189903	189903	FGF5-1 [extracellular region]	EntityWithAccessionedSequence	189955	189955	FGFR3c-binding FGFs [extracellular region]	DefinedSet	POS	OR
1233236	1233236	NRGs/EGF-like ligands [extracellular region]	DefinedSet	1250309	1250309	NRGs/EGF-like ligands:p-ERBB4cyt2 [plasma membrane]	Complex	POS	AND
1250307	1250307	p-Y1172,Y1226-ERBB4 JM-A CYT-2 isoform [plasma membrane]	EntityWithAccessionedSequence	1250309	1250309	NRGs/EGF-like ligands:p-ERBB4cyt2 [plasma membrane]	Complex	POS	AND
354110	354110	Rap1-GTP:PIP2:RIAM [plasma membrane]	Complex	354176	354176	Talin:RIAM complex [plasma membrane]	Complex	POS	AND
350713	350713	TLN1 [cytosol]	EntityWithAccessionedSequence	354176	354176	Talin:RIAM complex [plasma membrane]	Complex	POS	AND
189907	189907	FGF4 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189856	189856	FGF1 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189905	189905	FGF18 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189862	189862	FGF20 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189892	189892	FGF8-1 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
8851633	8851633	GalNAc-T178-FGF23(25-251) [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189898	189898	FGF2(10-155) [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189914	189914	FGF17-1 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189870	189870	FGF9 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189918	189918	FGF16 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189881	189881	FGF6 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
189888	189888	FGF19 [extracellular region]	EntityWithAccessionedSequence	189959	189959	FGFR4-binding FGFs [extracellular region]	DefinedSet	POS	OR
114514	114514	Integrin alpha2bbeta3 [plasma membrane]	Complex	377608	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	POS	AND
377606	377606	p-Y530-SRC:CSK [cytosol]	Complex	377608	377608	Integrin alphaIIb beta3:p-Y530-SRC:CSK [plasma membrane]	Complex	POS	AND
189856	189856	FGF1 [extracellular region]	EntityWithAccessionedSequence	189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189898	189898	FGF2(10-155) [extracellular region]	EntityWithAccessionedSequence	189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189877	189877	FGF22 [extracellular region]	EntityWithAccessionedSequence	189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189886	189886	FGF3 [extracellular region]	EntityWithAccessionedSequence	189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189869	189869	FGF10 [extracellular region]	EntityWithAccessionedSequence	189963	189963	FGFR1b-binding FGFs [extracellular region]	DefinedSet	POS	OR
190987	190987	NCAM1 [plasma membrane]	EntityWithAccessionedSequence	190988	190988	NCAM1 cis-homodimer [plasma membrane]	Complex	POS	AND
189856	189856	FGF1 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189905	189905	FGF18 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189862	189862	FGF20 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189892	189892	FGF8-1 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189914	189914	FGF17-1 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
189870	189870	FGF9 [extracellular region]	EntityWithAccessionedSequence	189964	189964	FGFR3b-binding FGFs [extracellular region]	DefinedSet	POS	OR
5656338	5656338	p-8Y-FGFR1b [plasma membrane]	EntityWithAccessionedSequence	5656340	5656340	p-8Y-FGFR1b dimer [plasma membrane]	Complex	POS	AND
432284	432284	NEFL [cytosol]	EntityWithAccessionedSequence	9617308	9617308	GRIN1:GRIN2B NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL [plasma membrane]	Complex	POS	AND
9617304	9617304	GRIN1:GRIN2B NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4 [plasma membrane]	Complex	9617308	9617308	GRIN1:GRIN2B NMDA receptors:DLG4:DLG1,DLG2,DLG3,DLG4:NEFL [plasma membrane]	Complex	POS	AND
375061	375061	GDNF [extracellular region]	EntityWithAccessionedSequence	8853802	8853802	GDNF,NRTN [extracellular region]	DefinedSet	POS	OR
434904	434904	NRTN [extracellular region]	EntityWithAccessionedSequence	8853802	8853802	GDNF,NRTN [extracellular region]	DefinedSet	POS	OR
140583	140583	FGA [extracellular region]	EntityWithAccessionedSequence	140586	140586	fibrin monomer [extracellular region]	Complex	POS	AND
140584	140584	FGB [extracellular region]	EntityWithAccessionedSequence	140586	140586	fibrin monomer [extracellular region]	Complex	POS	AND
140585	140585	FGG [extracellular region]	EntityWithAccessionedSequence	140586	140586	fibrin monomer [extracellular region]	Complex	POS	AND
8854162	8854162	p-5Y-RET [plasma membrane]	EntityWithAccessionedSequence	8855728	8855728	p-5Y-RET:GFRA1,GFRA2 [plasma membrane]	Complex	POS	AND
8853803	8853803	GFRA1, GFRA2 [plasma membrane]	DefinedSet	8855728	8855728	p-5Y-RET:GFRA1,GFRA2 [plasma membrane]	Complex	POS	AND
8854162	8854162	p-5Y-RET [plasma membrane]	EntityWithAccessionedSequence	8855731	8855731	p-5Y-RET:GFRA1,GFRA3 [plasma membrane]	Complex	POS	AND
8853799	8853799	GFRA1,GFRA3 [plasma membrane]	DefinedSet	8855731	8855731	p-5Y-RET:GFRA1,GFRA3 [plasma membrane]	Complex	POS	AND
390562	390562	ACTN2 [cytosol]	EntityWithAccessionedSequence	9610932	9610932	ACTN2 homodimer [cytosol]	Complex	POS	AND
912308	912308	IL3:IL3RA:p-Y593,Y628-IL3RB:JAK2 [plasma membrane]	Complex	912317	912317	IL3:IL3R active complex, JAK2:p-Y593,Y629-IL3RB [plasma membrane]	Complex	POS	AND
1248743	1248743	NRG1/2:p-10Y-ERBB3 [plasma membrane]	Complex	1963583	1963583	NRG1/2:p-10Y-ERBB3:p-Y-ERBB2 [plasma membrane]	Complex	POS	AND
1678589	1678589	p-Y-ERBB2 [plasma membrane]	EntityWithAccessionedSequence	1963583	1963583	NRG1/2:p-10Y-ERBB3:p-Y-ERBB2 [plasma membrane]	Complex	POS	AND
451893	451893	JAK3 [cytosol]	EntityWithAccessionedSequence	451911	451911	IL2RG:JAK3 [plasma membrane]	Complex	POS	AND
449139	449139	IL2RG [plasma membrane]	EntityWithAccessionedSequence	451911	451911	IL2RG:JAK3 [plasma membrane]	Complex	POS	AND
1250316	1250316	NRGs/EGFLs:p-ERBB4cyt1:p-6Y-ERBB2 [plasma membrane]	Complex	1963594	1963594	NRGs/EGFLs:p-ERBB4:p-6Y-ERBB2 [plasma membrane]	DefinedSet	POS	OR
1250329	1250329	NRGs/EGFLs:p-ERBB4cyt2:p-6Y-ERBB2 [plasma membrane]	Complex	1963594	1963594	NRGs/EGFLs:p-ERBB4:p-6Y-ERBB2 [plasma membrane]	DefinedSet	POS	OR
189967	189967	FGFR2b-binding FGFs [extracellular region]	DefinedSet	190411	190411	Activated FGFR2b long homodimer  [plasma membrane]	Complex	POS	AND
190412	190412	p-8Y-FGFR2-3 [plasma membrane]	EntityWithAccessionedSequence	190411	190411	Activated FGFR2b long homodimer  [plasma membrane]	Complex	POS	AND
189957	189957	FGFR2c-binding FGFs [extracellular region]	DefinedSet	192592	192592	Activated FGFR2c short homodimer bound to FGF [plasma membrane]	Complex	POS	AND
192600	192600	p-8Y-FGFR2-5 [plasma membrane]	EntityWithAccessionedSequence	192592	192592	Activated FGFR2c short homodimer bound to FGF [plasma membrane]	Complex	POS	AND
434900	434900	GFRA4 [plasma membrane]	EntityWithAccessionedSequence	8855764	8855764	p-5Y-RET:GFRA4 [plasma membrane]	Complex	POS	AND
